"","AddressNumber","StreetName","StreetNamePostType","Directional","Overall","Crack","Patch","Length","Width","Class","Pvmt","Fl...O","STREET_ID","DLO"
"3091",300,"LEXINGTON","AVE","",10,5,5,746,34,"","6","F",12578704,"2014"
"3092",300,"LIBERTY","ST","",7,4,3,610,25,"","6","F",12573534,"2002"
"3093",300,"LILLIAN","AVE","",6,3,4,1057,25,"","3","O",12581098,""
"3094",300,"LIME","ST","",6,3,4,293,27,"","3","O",12578998,"1999"
"3095",300,"LISTMAN","AVE","",6,3,4,255,24,"","3","O",12580636,""
"3096",300,"LISTMAN","AVE","",6,3,4,255,24,"","3","O",12580640,""
"3097",300,"LOCKSLEY","RD","",7,4,5,130,29,"","3","O",12578648,"1997"
"3098",300,"LOCKWOOD","RD","",6,3,4,385,24,"","3","O",12579363,"1989"
"3099",300,"LODI","ST","",7,4,4,567,40,"MA","6","F",12578244,"1992"
"3100",300,"LOMA","AVE","",5,3,3,544,27,"","3","O",12580608,""
"3101",300,"LONGMEADOW","DR","",8,4,5,700,27,"","6","O",12564375,"2005"
"3102",300,"LOOMIS","AVE","",7,4,5,445,29,"","3","O",13028567,""
"3103",300,"LOOMIS","AVE","",7,4,5,445,29,"","3","O",12571786,""
"3104",300,"LOOMIS","AVE","",7,4,5,445,29,"","3","O",12571787,""
"3105",300,"LOWELL","AVE","N",6,3,3,350,36,"","6","F",12573472,"2001"
"3106",300,"LOWELL","AVE","S",8,4,4,275,30,"","6","F",12573396,"2003"
"3107",300,"LYDELL","ST","",6,4,2,696,25,"","3","O",12573004,"2001"
"3108",300,"LYNCH","AVE","",6,3,3,362,23,"","3","O",12571908,"1995"
"3109",300,"MAINS","AVE","",6,4,2,291,28,"","3","O",12571758,"1996"
"3110",300,"MAINS","AVE","",6,4,2,291,28,"","3","O",12571760,"1996"
"3111",300,"MALVERNE","DR","",5,3,3,557,27,"","3","O",12580610,"1997"
"3112",300,"MAPLE","ST","",7,4,4,545,27,"","6","F",12578198,"2004"
"3113",300,"MARCELLUS","ST","",5,3,2,495,35,"","6","F",12573630,""
"3114",300,"MARGUERITE","AVE","",6,3,4,610,28,"","3","O",12572073,"2003"
"3115",300,"MARLBOROUGH","RD","",5,3,3,660,27,"","3","O",12581058,"1992"
"3116",300,"MARSHALL","ST","",4,2,3,519,36,"","6","F",12578115,"1986"
"3117",300,"MARTIN","ST","",6,3,4,576,30,"","3","O",12575563,""
"3118",300,"MASSENA","ST","",5,2,4,375,33,"","3","O",12573281,"1998"
"3119",300,"MATSON","AVE","W",7,3,4,1400,24,"","3","O",12576723,""
"3120",300,"MCBRIDE","ST","N",6,3,2,420,30,"","6","F",12577972,"2004"
"3121",300,"MCBRIDE","ST","S",4,2,4,327,30,"CO","6","F",12577711,""
"3122",300,"MCLENNAN","AVE","",4,2,2,325,28,"","3","O",12573200,""
"3123",300,"MEADOWBROOK","DR","",5,2,4,150,40,"","6","O",12578365,""
"3124",300,"MEADOWBROOK","DR","",5,2,4,150,40,"","6","O",13002085,""
"3125",300,"MELROSE","AVE","",8,3,5,269,36,"","6","F",13010345,"1997"
"3126",300,"MERRIMAN","AVE","",8,4,4,675,25,"","6","F",12573112,"2009"
"3127",300,"MERRITT","AVE","",5,3,5,543,28,"","3","O",12571705,""
"3128",300,"MERTENS","AVE","",5,2,4,315,28,"","3","O",12580302,"2004"
"3129",300,"MIDLAND","AVE","",6,3,3,723,34,"MA","6","F",12573354,"2005"
"3130",300,"MIDLER","AVE","N",8,4,5,990,36,"MA","6","F",12581423,"2012"
"3131",300,"MIDLER","AVE","S",7,3,4,781,34,"MA","4","F",12580987,"1994"
"3132",300,"MILBURN","DR","",7,3,4,516,24,"","3","O",12576574,""
"3133",300,"MILDRED","AVE","",4,2,2,935,25,"","6","F",12580538,""
"3134",300,"MILES","AVE","",7,3,4,504,36,"","6","F",12578398,"2005"
"3135",300,"MILES","AVE","",7,3,4,504,36,"","6","F",12578396,"2005"
"3136",300,"MILTON","AVE","",6,4,2,343,35,"","6","F",12572821,"2004"
"3137",300,"MONTANA","ST","",5,2,4,351,30,"","3","O",12578496,""
"3138",300,"MONTGOMERY","ST","",8,4,5,560,38,"CO","6","F",12577694,"2011"
"3139",300,"MOUNTAINVIEW","AVE","",7,3,4,668,27,"","3","O",12578961,"2004"
"3140",300,"MYRTLE","ST","",6,3,3,420,27,"","3","O",12572682,""
"3141",300,"NEWELL","ST","W",4,3,1,968,24,"","6","F",12576789,"1998"
"3142",300,"NICHOLS","AVE","",5,3,1,818,25,"","3","O",12580988,"1988"
"3143",300,"NICHOLS","AVE","",5,3,1,818,25,"","3","O",12580993,"1988"
"3144",300,"NORTH","AVE","",4,2,2,270,NA,"","3","O",13012287,"1988"
"3145",300,"NORTHCLIFFE","RD","",7,2,5,315,NA,"","3","O",13018674,""
"3146",300,"NORTHCLIFFE","RD","",7,2,5,315,NA,"","3","O",12581064,""
"3147",300,"NORWOOD","AVE","",5,3,3,940,26,"","3","O",12581408,"1987"
"3148",300,"NOTTINGHAM","RD","",6,3,3,775,29,"MA","4","O",12578383,"1999"
"3149",300,"OAK","ST","",7,3,5,550,30,"CO","6","F",13001362,"2003"
"3150",300,"OAK","ST","",7,3,5,550,30,"CO","6","F",12578290,"2003"
"3151",300,"OAKWOOD","AVE","",3,2,2,406,35,"","6","F",13012978,"1993"
"3152",300,"OAKWOOD","AVE","",3,2,2,406,35,"","6","F",12577362,"1993"
"3153",300,"OAKWOOD","AVE","",3,2,2,406,35,"","6","F",12577391,"1993"
"3154",300,"OAKWOOD","AVE","",3,2,2,406,35,"","6","F",13002508,"1993"
"3155",300,"ONEIDA","ST","",3,2,1,352,30,"","6","F",12573376,"1999"
"3156",300,"ONONDAGA","AVE","",7,3,4,607,30,"MA","6","F",12573145,"2001"
"3157",300,"ONONDAGA","ST","E",5,3,3,670,40,"","6","F",12577695,"2003"
"3158",300,"ONONDAGA","ST","W",8,5,4,908,58,"MA","6","F",13020293,"2013"
"3159",300,"ONONDAGA","ST","W",8,5,4,908,58,"MA","6","F",13002344,"2013"
"3160",300,"ONONDAGA","ST","W",8,5,4,908,58,"MA","6","F",13020292,"2013"
"3161",300,"ONONDAGA","ST","W",8,5,4,908,58,"MA","6","F",12573668,"2013"
"3162",300,"ONTARIO","ST","",8,4,5,330,26,"","3","F",12573585,"2008"
"3163",300,"ONTARIO","ST","",8,4,5,330,26,"","3","F",12573586,"2008"
"3164",300,"ONTARIO","ST","",8,4,5,330,26,"","3","F",12573583,"2008"
"3165",300,"OSTRANDER","AVE","W",6,3,3,1045,24,"","6","F",12576724,"2002"
"3166",300,"OSTROM","AVE","",6,3,4,568,28,"","6","F",12578125,"2004"
"3167",300,"OSWEGO","ST","",9,5,5,297,36,"","6","F",12573595,"2005"
"3168",300,"OTISCO","ST","",6,4,2,444,30,"","6","F",13020695,"1991"
"3169",300,"OTISCO","ST","",6,4,2,444,30,"","6","F",13020696,"1991"
"3170",300,"OTISCO","ST","",6,4,2,444,30,"","6","F",13002360,"1991"
"3171",300,"OTISCO","ST","",6,4,2,444,30,"","6","F",12573631,"1991"
"3172",300,"PACIFIC","AVE","",8,4,5,250,21,"","3","O",12576683,"1995"
"3173",300,"PALMER","AVE","",7,3,4,618,27,"","6","F",12573161,"2005"
"3174",300,"PARK","AVE","",8,4,4,315,50,"","6","F",12573780,"2007"
"3175",300,"PARK","AVE","",8,4,4,315,50,"","6","F",12573781,"2007"
"3176",300,"PARK","ST","",4,2,2,627,30,"CO","6","F",12580125,"2002"
"3177",300,"PARK","ST","",4,2,2,627,30,"CO","6","F",12580120,"2002"
"3178",300,"PARK","ST","",4,2,2,627,30,"CO","6","F",12580121,"2002"
"3179",300,"PARKWAY","DR","",5,3,4,120,25,"","6","F",12572054,"2008"
"3180",300,"PEARL","ST","",5,3,3,297,36,"","6","F",12577939,"2004"
"3181",300,"PINE","ST","",6,3,3,330,30,"","6","F",12578155,"1998"
"3182",300,"PINE","ST","",6,3,3,330,30,"","6","F",12578156,"1998"
"3183",300,"PLEASANT","AVE","W",6,3,4,540,30,"","3","O",12576730,"1996"
"3184",300,"PLEASANTVIEW","AVE","",7,4,4,710,27,"","3","O",12580770,"2005"
"3185",300,"PLUM","ST","",6,3,4,469,30,"","6","F",12573906,"1999"
"3186",300,"PLYMOUTH","DR","",7,3,5,635,23,"","3","O",12581160,"1997"
"3187",300,"PLYMOUTH","DR","",7,3,5,635,23,"","3","O",13012239,"1997"
"3188",300,"POND","ST","",6,3,4,238,30,"CO","6","F",12575188,"1999"
"3189",300,"PRIMROSE","AVE","",6,4,3,554,28,"","3","O",12576727,""
"3190",300,"PROSPECT","AVE","",0,0,0,150,44,"","6","F",12577961,"1983"
"3191",300,"PULASKI","ST","",6,3,5,1487,37,"","6","F",12574993,"1999"
"3192",300,"PUTNAM","ST","",5,4,1,477,30,"","6","F",12573061,"2000"
"3193",300,"REED","AVE","",8,4,5,565,25,"","3","O",12572898,"2005"
"3194",300,"RENWICK","AVE","",4,3,1,912,30,"","6","F",12577488,""
"3195",300,"RENWICK","AVE","",4,3,1,912,30,"","6","F",12577483,""
"3196",300,"RENWICK","AVE","",7,2,4,365,30,"","6","F",12577488,"2004"
"3197",300,"RENWICK","AVE","",7,2,4,365,30,"","6","F",12577483,"2004"
"3198",300,"RICH","ST","",9,4,5,623,28,"","6","F",12573170,"2012"
"3199",300,"RICHFIELD","AVE","",5,2,3,451,28,"","3","O",12564416,"1995"
"3200",300,"RICHMOND","AVE","",4,3,2,625,27,"","6","F",12573535,""
"3201",300,"RIDGEWOOD","DR","",5,2,5,438,NA,"","3","O",12581204,""
"3202",300,"RIEGEL","ST","",4,2,5,982,22,"","3","O",12578799,"1990"
"3203",300,"RILL","AVE","",8,4,5,135,24,"","3","O",12576705,""
"3204",300,"ROBERTS","AVE","",7,4,3,385,34,"","6","F",12572976,"2001"
"3205",300,"ROBINEAU","RD","",6,3,3,595,28,"","6","F",13020752,"2001"
"3206",300,"ROBINEAU","RD","",6,3,3,595,28,"","6","F",13009828,"2001"
"3207",300,"ROBINEAU","RD","",6,3,3,595,28,"","6","F",12571885,"2001"
"3208",300,"ROBINSON","ST","",4,2,3,585,30,"","6","F",12580369,"2002"
"3209",300,"ROBINSON","ST","",4,2,3,585,30,"","6","F",12580385,"2002"
"3210",300,"ROOSEVELT","AVE","",4,2,4,610,25,"","6","F",12578394,"2004"
"3211",300,"ROSEMONT","DR","",8,4,5,390,24,"","3","O",12576502,"2000"
"3212",300,"ROWLAND","ST","",6,3,3,802,32,"","3","O",12573052,"1994"
"3213",300,"ROWLAND","ST","",6,3,3,802,32,"","3","O",12573018,"1994"
"3214",300,"RUGBY","RD","",6,3,2,852,27,"","6","F",12580502,"2001"
"3215",300,"RUGBY","RD","",6,3,2,852,27,"","6","F",12580508,"2001"
"3216",300,"SACKETT","ST","",7,4,3,363,27,"","6","F",12573531,"1996"
"3217",300,"SALINA","ST","N",7,4,4,866,60,"MA","6","F",13018179,"1989"
"3218",300,"SALINA","ST","N",7,4,4,866,60,"MA","6","F",12573955,"1989"
"3219",300,"SALINA","ST","N",7,4,4,866,60,"MA","6","F",12577955,"1989"
"3220",300,"SALINA","ST","N",7,4,4,866,60,"MA","6","F",12577944,"1989"
"3221",300,"SALINA","ST","S",4,3,1,588,56,"","6","F",12573748,"1988"
"3222",300,"SALT SPRINGS","RD","",8,4,4,321,25,"MA","6","F",12578751,"2010"
"3223",300,"SAND","ST","",5,3,2,300,20,"","6","F",12573797,"2000"
"3224",300,"SCHUYLER","ST","",7,4,3,422,27,"","3","O",12573470,"2005"
"3225",300,"SCOTT","AVE","",7,3,4,1175,29,"","3","O",12578558,"1992"
"3226",300,"SCOTTHOLM","BLVD","",5,3,3,371,30,"","6","F",13011006,"2002"
"3227",300,"SCOTTHOLM","BLVD","",5,3,3,371,30,"","6","F",12578727,"2002"
"3228",300,"SCOTTHOLM","TER","",4,2,2,550,27,"","6","F",12578555,"1999"
"3229",300,"SCOTTHOLM","TER","",4,2,2,550,27,"","6","F",13013247,"1999"
"3230",300,"SCOVILLE","AVE","",6,3,4,315,28,"","6","O",12580265,"2004"
"3231",300,"SEDGWICK","DR","",5,2,3,625,40,"","6","F",12580360,"2000"
"3232",300,"SEDGWICK","DR","",5,2,3,625,40,"","6","F",13010281,"2000"
"3233",300,"SEELEY","RD","",7,4,4,370,27,"MA","6","F",12578837,"2004"
"3234",300,"SEELEY","RD","",7,4,4,370,27,"MA","6","F",12578836,"2004"
"3235",300,"SENECA","ST","",6,3,4,291,28,"","3","O",12573593,"1990"
"3236",300,"SEVENTH NORTH","ST","",5,3,3,444,33,"MA","4","F",12575557,""
"3237",300,"SEVENTH NORTH","ST","",5,3,3,444,33,"MA","4","F",12575554,""
"3238",300,"SEWARD","ST","",7,4,4,477,27,"","6","F",12580080,"1999"
"3239",300,"SEYMOUR","ST","",7,4,3,970,30,"CO","6","F",12573602,"1991"
"3240",300,"SHERWOOD","AVE","",4,2,3,512,24,"","6","F",12578343,"2002"
"3241",300,"SHIRLEY","DR","",4,2,4,419,26,"","3","O",12571937,""
"3242",300,"SHONNARD","ST","",8,5,4,2075,34,"CO","6","F",12573581,"2011"
"3243",300,"SHUART","AVE","",3,2,2,590,26,"","6","F",12580408,""
"3244",300,"SLOCUM","AVE","",5,3,3,188,34,"","6","F",12573347,"2002"
"3245",300,"SLOCUM","AVE","",5,3,3,188,34,"","6","F",13021002,"2002"
"3246",300,"SMITH","ST","",4,2,2,348,29,"","3","O",12579007,""
"3247",300,"SOLAR","ST","",7,3,5,547,36,"","6","F",12575059,"2004"
"3248",300,"SOUTH","AVE","",10,5,5,348,34,"CO","6","F",12573316,"2014"
"3249",300,"SPENCER","ST","",4,2,2,1168,36,"","6","F",12575056,"1991"
"3250",300,"SPRING","ST","",4,3,3,474,28,"","3","O",12580173,"1993"
"3251",300,"SPRINGBROOK","AVE","",6,3,4,299,24,"","3","O",12576649,"2004"
"3252",300,"SPRINGFIELD","RD","",6,3,5,100,35,"MA","3","O",12579008,"2004"
"3253",300,"ST MARKS","AVE","",4,3,4,272,36,"","3","O",12572866,""
"3254",300,"ST MARKS","AVE","",4,3,4,272,36,"","3","O",12572833,""
"3255",300,"STADIUM","PL","",4,1,3,321,27,"","6","F",12577441,""
"3256",300,"STAFFORD","AVE","",6,3,4,855,29,"","3","O",12580937,"2001"
"3257",300,"STANDISH","DR","",5,3,3,700,32,"","3","O",12578547,""
"3258",300,"STATE","ST","N",6,3,3,350,60,"MA","6","F",12577949,"1991"
"3259",300,"STATE","ST","S",5,3,3,185,45,"PA","6","F",12577705,"2003"
"3260",300,"STEDMAN","ST","",6,3,4,180,22,"","3","O",12575556,"1983"
"3261",300,"STERLING","AVE","",6,3,2,312,32,"","3","O",12573167,"2002"
"3262",300,"STOLP","AVE","",7,4,3,321,35,"","6","F",12572982,"2002"
"3263",300,"STRATFORD","ST","",8,4,4,375,30,"","6","F",12577595,"2005"
"3264",300,"STRATHMORE","DR","",7,4,4,700,36,"","6","F",12571850,"2004"
"3265",300,"STRATHMORE","DR","",7,4,4,700,36,"","6","F",13013096,"2004"
"3266",300,"STRATHMORE","DR","",7,4,4,700,36,"","6","F",13013097,"2004"
"3267",300,"SUMMIT","AVE","",5,2,3,753,28,"","6","F",12573144,"1986"
"3268",300,"SUNNYCREST","RD","",6,3,3,373,24,"","6","F",12580921,""
"3269",300,"SUNRISE","DR","",6,3,3,697,31,"","3","O",12576549,"1995"
"3270",300,"SUNSET","AVE","",4,2,2,475,27,"","6","F",13001386,"1999"
"3271",300,"SUNSET","AVE","",4,2,2,475,27,"","6","F",12575211,"1999"
"3272",300,"TALLMAN","ST","",4,3,2,786,30,"CO","6","F",12573343,"1986"
"3273",300,"TAYLOR","ST","E",6,3,3,495,27,"","6","F",12577401,"2000"
"3274",300,"TAYLOR","ST","E",6,3,3,495,27,"","6","F",13002517,"2000"
"3275",300,"TAYLOR","ST","W",5,3,2,363,30,"","6","F",12573362,""
"3276",300,"TEALL","AVE","",4,2,2,275,65,"PA","6","F",12578327,"2001"
"3277",300,"TEALL","AVE","",4,2,2,275,65,"PA","6","F",13027390,"2001"
"3278",300,"TEMPLE","ST","",6,3,3,564,30,"","6","F",12573371,""
"3279",300,"THAYER","ST","",6,2,4,375,19,"","3","O",12576931,"1994"
"3280",300,"THURBER","ST","",6,3,4,607,28,"CO","3","O",12576955,"2004"
"3281",300,"THURBER","ST","",6,3,4,607,28,"CO","3","O",12576953,"2004"
"3282",300,"TIOGA","ST","",6,3,4,318,27,"","3","O",12573609,"1990"
"3283",300,"TOMPKINS","ST","",8,4,4,435,35,"","6","F",12573389,""
"3284",300,"TOWNSEND","ST","N",7,3,4,345,35,"","6","F",12577966,"2008"
"3285",300,"TOWNSEND","ST","S",4,3,1,168,60,"CO","6","F",12577712,"1992"
"3286",300,"TRACY","ST","",5,3,3,339,NA,"","6","F",12573766,""
"3287",300,"TULLY","ST","",5,3,2,890,30,"","6","F",12573613,"2002"
"3288",300,"TURTLE","ST","",6,4,2,492,27,"","6","F",12575282,"2003"
"3289",300,"TURTLE","ST","",6,4,2,492,27,"","6","F",12575224,"2003"
"3290",300,"TWIN HILLS","DR","",7,3,4,425,36,"","6","F",13020749,"2003"
"3291",300,"TWIN HILLS","DR","",7,3,4,425,36,"","6","F",12571889,"2003"
"3292",300,"TYSON","PL","",6,3,4,348,27,"","3","O",12581094,"1988"
"3293",300,"ULSTER","ST","",6,3,3,423,36,"","3","O",12573388,""
"3294",300,"UNION","PL","",6,2,4,264,28,"","6","F",12575182,"2002"
"3295",300,"UNIVERSITY","AVE","",6,3,3,561,34,"","6","F",12578133,"1986"
"3296",300,"UNIVERSITY","AVE","",6,3,3,561,34,"","6","F",12578134,"1986"
"3297",300,"UNIVERSITY","PL","",NA,NA,0,450,30,"","6","F",12577568,""
"3298",300,"UNIVERSITY","PL","",NA,NA,0,450,30,"","6","F",12577572,""
"3299",300,"VALLEY","DR","",4,2,2,697,35,"MA","6","F",12571965,"1989"
"3300",300,"VALLEY","DR","",4,2,2,697,35,"MA","6","F",12571963,"1989"
"3301",300,"VAN BUREN","ST","",3,2,4,125,29,"","3","O",12577449,""
"3302",300,"VAN BUREN","ST","",3,2,4,125,29,"","3","O",13001888,""
"3303",300,"VAN RENSSELAER","ST","",7,4,2,525,27,"","6","F",12573764,"1998"
"3304",300,"VANN","ST","",6,3,4,549,31,"","3","O",12578810,"2004"
"3305",300,"VINCENT","ST","",6,3,4,195,28,"","3","O",12576978,"1989"
"3306",300,"VINCENT","ST","",6,3,4,195,28,"","3","O",12576980,"1989"
"3307",300,"VINE","ST","",8,5,4,783,35,"","3","O",12578332,"2009"
"3308",300,"WADSWORTH","ST","",7,3,3,843,27,"CO","6","F",12580307,"2000"
"3309",300,"WAINWRIGHT","AVE","",6,3,3,612,23,"","3","O",12580780,"2005"
"3310",300,"WALNUT","AVE","",4,2,2,271,30,"","6","F",12578139,""
"3311",300,"WALNUT","PL","",5,2,3,387,28,"","6","F",12577577,"2008"
"3312",300,"WARHAM","ST","",4,2,2,350,27,"","6","F",12580224,""
"3313",300,"WARNER","AVE","",6,4,2,891,27,"","6","F",12576819,""
"3314",300,"WARREN","ST","S",6,3,3,585,38,"","6","F",12577688,"1988"
"3315",300,"WASHINGTON","ST","E",5,3,2,525,38,"CO","6","F",12577838,"1994"
"3316",300,"WASHINGTON","ST","W",4,2,2,843,42,"CO","6","F",12573855,""
"3317",300,"WATER","ST","E",9,5,5,522,34,"CO","6","F",12577842,""
"3318",300,"WATER","ST","E",9,5,5,522,34,"CO","6","F",12577840,""
"3319",300,"WATER","ST","W",5,3,3,350,42,"CO","6","F",12573861,"1992"
"3320",300,"WAVERLY","AVE","",5,2,3,565,30,"MA","6","F",12577586,""
"3321",300,"WEBSTER","AVE","",8,4,5,1664,27,"","6","F",12576831,"2011"
"3322",300,"WELLESLEY","RD","",7,3,4,749,28,"","3","O",12571859,"1995"
"3323",300,"WENDELL","TER","",3,2,2,491,27,"","6","F",12580463,"1991"
"3324",300,"WEST","ST","S",8,4,5,424,74,"","6","F",13012509,"1996"
"3325",300,"WEST","ST","S",8,4,5,424,74,"","6","F",12573719,"1996"
"3326",300,"WESTCOTT","ST","",5,2,2,650,34,"CO","6","F",12578187,"2002"
"3327",300,"WESTMORELAND","AVE","",6,3,3,205,27,"","6","F",13028255,""
"3328",300,"WESTMORELAND","AVE","",6,3,3,205,27,"","6","F",12578718,""
"3329",300,"WESTMORELAND","AVE","",6,3,3,205,27,"","6","F",13028261,""
"3330",300,"WHEATON","RD","",6,3,4,317,28,"","3","O",12580525,"1998"
"3331",300,"WHEATON","RD","",6,3,4,317,28,"","3","O",12580529,"1998"
"3332",300,"WILBUR","AVE","S",5,2,3,293,41,"CO","6","F",12573402,"1999"
"3333",300,"WILKINSON","ST","",7,4,3,498,30,"","6","F",12573757,"2006"
"3334",300,"WILLIS","AVE","",7,4,4,405,25,"","3","O",12572722,"2005"
"3335",300,"WILLOW","ST","E",5,2,4,200,40,"","6","F",12577870,"1990"
"3336",300,"WILLOW","ST","W",8,4,5,358,40,"","6","F",12573898,"2001"
"3337",300,"WILLUMAE","DR","",7,4,4,875,32,"","3","O",12575543,"1998"
"3338",300,"WILSON","ST","",7,3,4,440,27,"","6","F",12580383,"2004"
"3339",300,"WINKWORTH","PKWY","",5,3,3,639,32,"","3","O",13011515,"1990"
"3340",300,"WINKWORTH","PKWY","",5,3,3,639,32,"","3","O",12572273,"1990"
"3341",300,"WINTON","ST","",7,3,2,645,27,"","6","F",12578336,"1997"
"3342",300,"WOLCOTT","AVE","",7,4,4,315,27,"","6","F",12572906,"1991"
"3343",300,"WOLF","ST","",6,4,3,475,42,"MA","6","F",12575249,"2003"
"3344",300,"WOODBINE","AVE","",5,3,2,808,27,"","3","O",12580971,"1989"
"3345",300,"WOODRUFF","AVE","",3,2,2,429,27,"","6","F",12580305,""
"3346",300,"WYOMING","ST","",3,2,1,380,25,"","6","F",13002364,""
"3347",3000,"BURNET","AVE","",7,4,4,343,35,"MA","4","F",12581141,""
"3348",3000,"GENESEE","ST","E",6,3,4,1140,40,"PA","6","F",12578861,"2003"
"3349",3000,"GRANT","BLVD","",5,3,3,475,36,"MA","6","F",12575500,"2004"
"3350",3000,"JAMES","ST","",10,5,5,317,40,"PA","6","F",12581088,"2013"
"3351",3000,"MIDLAND","AVE","",7,4,3,375,30,"MA","6","F",12576718,"2005"
"3352",3000,"SALINA","ST","S",5,2,3,370,40,"MA","6","F",12576842,"1998"
"3353",3100,"BURNET","AVE","",8,4,4,302,35,"MA","4","F",12581186,""
"3354",3100,"GENESEE","ST","E",6,3,4,676,40,"PA","6","F",13012521,"2003"
"3355",3100,"GENESEE","ST","E",6,3,4,676,40,"PA","6","F",13016560,"2003"
"3356",3100,"GRANT","BLVD","",6,3,4,440,36,"MA","6","F",12575485,"2004"
"3357",3100,"JAMES","ST","",10,5,5,306,40,"PA","6","F",12581089,"2013"
"3358",3100,"JAMES","ST","",10,5,5,306,40,"PA","6","F",12581090,"2013"
"3359",3100,"MIDLAND","AVE","",8,4,4,1742,34,"MA","3","O",12576710,"2004"
"3360",3100,"SALINA","ST","S",5,3,3,300,40,"MA","6","F",13012959,"2008"
"3361",3100,"SALINA","ST","S",5,3,3,300,40,"MA","6","F",12576844,"2008"
"3362",3200,"BURNET","AVE","",8,3,5,208,35,"MA","4","F",12581188,""
"3363",3200,"JAMES","ST","",10,5,5,385,40,"PA","6","F",12581230,"2013"
"3364",3200,"JAMES","ST","",10,5,5,385,40,"PA","6","F",12581229,"2013"
"3365",3200,"SALINA","ST","S",7,3,4,387,40,"MA","6","F",12576843,"2008"
"3366",3300,"BURNET","AVE","",7,3,5,334,35,"MA","4","F",12581189,""
"3367",3300,"GENESEE","ST","E",5,3,3,330,40,"PA","6","F",12578908,"2004"
"3368",3300,"GENESEE","ST","E",5,3,3,330,40,"PA","6","F",13013219,"2004"
"3369",3300,"JAMES","ST","",10,5,5,317,40,"PA","6","F",12581233,"2013"
"3370",3300,"SALINA","ST","S",6,3,3,348,40,"MA","6","F",12576773,"2001"
"3371",3300,"SALINA","ST","S",6,3,3,348,40,"MA","6","F",12576772,"2001"
"3372",3400,"BURNET","AVE","",7,3,4,323,35,"MA","4","F",12581211,""
"3373",3400,"BURNET","AVE","",7,3,4,323,35,"MA","4","F",12581190,""
"3374",3400,"GENESEE","ST","E",5,3,3,687,40,"PA","6","F",12578910,"2004"
"3375",3400,"GENESEE","ST","E",5,3,3,687,40,"PA","6","F",12578912,"2004"
"3376",3400,"JAMES","ST","",10,5,5,306,40,"PA","6","F",13018252,"2013"
"3377",3400,"JAMES","ST","",10,5,5,306,40,"PA","6","F",12581234,"2013"
"3378",3400,"SALINA","ST","S",6,3,4,428,40,"MA","6","F",13012955,"2001"
"3379",3400,"SALINA","ST","S",6,3,4,428,40,"MA","6","F",12576770,"2001"
"3380",3500,"BURNET","AVE","",5,3,3,1100,35,"MA","4","F",13013344,"1988"
"3381",3500,"GENESEE","ST","E",5,2,3,752,40,"PA","6","F",12578924,"2004"
"3382",3500,"GENESEE","ST","E",5,2,3,752,40,"PA","6","F",12578917,"2004"
"3383",3500,"JAMES","ST","",10,5,5,734,43,"PA","6","F",12581247,"2013"
"3384",3500,"JAMES","ST","",10,5,5,734,43,"PA","6","F",12581245,"2013"
"3385",3500,"JAMES","ST","",10,5,5,734,43,"PA","6","F",12581252,"2013"
"3386",3500,"JAMES","ST","",10,5,5,734,43,"PA","6","F",12581243,"2013"
"3387",3500,"SALINA","ST","S",6,3,3,259,40,"MA","6","F",12576766,"2001"
"3388",3600,"GENESEE","ST","E",5,2,3,525,40,"PA","6","F",12579557,"2004"
"3389",3600,"GENESEE","ST","E",5,2,3,525,40,"PA","6","F",12579559,"2004"
"3390",3600,"GENESEE","ST","E",5,2,3,525,40,"PA","6","F",12579371,"2004"
"3391",3600,"JAMES","ST","",10,5,5,564,45,"PA","6","F",12581254,"2013"
"3392",3600,"JAMES","ST","",10,5,5,564,45,"PA","6","F",12581253,"2013"
"3393",3600,"MIDLAND","AVE","",7,4,4,1167,34,"MA","3","O",12576580,"2004"
"3394",3600,"SALINA","ST","S",6,3,3,391,40,"MA","6","F",12576763,"2001"
"3395",3600,"SALINA","ST","S",6,3,3,391,40,"MA","6","F",13020795,"2001"
"3396",3700,"SALINA","ST","S",6,3,4,296,40,"MA","6","F",12576750,"2001"
"3397",3700,"SALINA","ST","S",6,3,4,296,40,"MA","6","F",12576749,"2001"
"3398",3700,"SALINA","ST","S",6,3,4,296,40,"MA","6","F",12576748,"2001"
"3399",3800,"GENESEE","ST","E",4,2,3,1980,40,"PA","6","F",12579379,"2004"
"3400",3800,"MIDLAND","AVE","",8,3,5,435,34,"MA","3","O",13020989,"2004"
"3401",3800,"MIDLAND","AVE","",8,3,5,435,34,"MA","3","O",12576576,"2004"
"3402",3800,"MIDLAND","AVE","",8,3,5,435,34,"MA","3","O",13028562,"2004"
"3403",3800,"SALINA","ST","S",6,3,4,306,40,"MA","6","F",13012948,"2001"
"3404",3800,"SALINA","ST","S",6,3,4,306,40,"MA","6","F",12576747,"2001"
"3405",3900,"SALINA","ST","S",6,3,4,359,40,"MA","6","F",12576742,"2001"
"3406",400,"ACADEMY","PL","",6,3,3,294,28,"","3","O",12576486,""
"3407",400,"ADAMS","ST","E",10,5,5,469,64,"","6","F",12577661,"2015"
"3408",400,"ALLEN","ST","",4,2,2,733,27,"","4","F",12578691,"2002"
"3409",400,"ALMOND","ST","",6,3,3,440,54,"","4","F",12577776,"1993"
"3410",400,"ALMOND","ST","",6,3,3,440,54,"","4","F",13017757,"1993"
